game_id,game_date,player_id,player_full_name,player_team_id,player_team_name,home_team,opponent_team_id,opponent_team_name,points,rebounds,assists,steals,blocks,fg_percentage,minutes_played
668,2010-11-25,10,Russell Westbrook,8,Denver Nuggets,True,13,LA Clippers,32,15,6,2,1,0.507,34.9
669,2017-12-15,4,Jaylen Brown,2,Boston Celtics,False,11,Houston Rockets,28,3,9,3,1,0.479,38.8
670,2017-03-10,1,LeBron James,14,Los Angeles Lakers,False,24,Phoenix Suns,35,6,7,5,3,0.442,32.0
671,2016-04-17,1,LeBron James,14,Los Angeles Lakers,False,9,Detroit Pistons,18,10,5,4,1,0.43,40.8
672,2009-07-18,3,Jayson Tatum,2,Boston Celtics,True,13,LA Clippers,18,4,7,5,0,0.452,34.6
673,2015-05-02,10,Russell Westbrook,8,Denver Nuggets,False,2,Boston Celtics,35,6,5,5,0,0.537,35.2
674,2011-09-26,4,Jaylen Brown,2,Boston Celtics,True,17,Milwaukee Bucks,25,15,10,1,2,0.512,31.6
675,2024-08-26,2,Stephen Curry,10,Golden State Warriors,False,23,Philadelphia 76ers,27,12,10,3,3,0.55,40.9
676,2016-02-18,2,Stephen Curry,10,Golden State Warriors,False,16,Miami Heat,23,13,7,4,0,0.53,36.6
677,2022-08-06,2,Stephen Curry,10,Golden State Warriors,False,29,Utah Jazz,26,13,7,4,0,0.407,30.1
678,2008-07-18,10,Russell Westbrook,8,Denver Nuggets,True,11,Houston Rockets,32,4,10,0,3,0.541,35.5
679,2006-07-04,7,Kyrie Irving,7,Dallas Mavericks,False,23,Philadelphia 76ers,28,11,7,2,0,0.434,38.7
680,2020-02-06,8,Anthony Davis,7,Dallas Mavericks,True,1,Atlanta Hawks,13,10,7,3,3,0.418,38.6
681,2016-09-01,4,Jaylen Brown,2,Boston Celtics,True,9,Detroit Pistons,15,3,10,4,2,0.418,33.6
682,2006-07-04,6,Luka Doncic,14,Los Angeles Lakers,False,29,Utah Jazz,38,13,7,4,0,0.409,33.0
683,2017-03-02,8,Anthony Davis,7,Dallas Mavericks,False,27,San Antonio Spurs,28,8,9,2,1,0.425,32.6
684,2022-01-28,8,Anthony Davis,7,Dallas Mavericks,False,2,Boston Celtics,26,5,4,3,2,0.426,37.1
685,2019-10-15,8,Anthony Davis,7,Dallas Mavericks,False,20,New York Knicks,10,3,8,5,3,0.457,30.8
686,2011-04-06,2,Stephen Curry,10,Golden State Warriors,False,1,Atlanta Hawks,17,15,5,1,1,0.43,33.1
687,2021-12-07,7,Kyrie Irving,7,Dallas Mavericks,True,10,Golden State Warriors,22,3,7,4,1,0.56,31.9
688,2006-11-15,5,Nikola Jokic,8,Denver Nuggets,False,19,New Orleans Pelicans,29,9,7,4,0,0.424,38.1
689,2022-07-15,4,Jaylen Brown,2,Boston Celtics,False,22,Orlando Magic,18,12,7,4,2,0.482,34.1
690,2009-08-30,8,Anthony Davis,7,Dallas Mavericks,True,3,Brooklyn Nets,25,8,5,0,3,0.468,40.2
691,2007-01-29,10,Russell Westbrook,8,Denver Nuggets,False,17,Milwaukee Bucks,36,7,8,1,2,0.437,35.3
692,2014-06-03,5,Nikola Jokic,8,Denver Nuggets,False,14,Los Angeles Lakers,33,10,3,5,2,0.464,36.5
693,2023-04-12,4,Jaylen Brown,2,Boston Celtics,True,14,Los Angeles Lakers,15,14,3,0,2,0.529,36.3
694,2007-04-09,4,Jaylen Brown,2,Boston Celtics,False,11,Houston Rockets,20,15,7,1,3,0.423,35.1
695,2011-12-15,6,Luka Doncic,14,Los Angeles Lakers,False,15,Memphis Grizzlies,32,3,9,0,0,0.495,40.5
696,2009-10-01,8,Anthony Davis,7,Dallas Mavericks,False,20,New York Knicks,26,4,3,3,3,0.586,37.1
697,2015-12-11,10,Russell Westbrook,8,Denver Nuggets,True,7,Dallas Mavericks,25,11,4,2,0,0.45,39.3
698,2019-02-11,9,Kawhi Leonard,13,LA Clippers,False,15,Memphis Grizzlies,11,7,9,1,3,0.57,40.9
699,2020-07-17,3,Jayson Tatum,2,Boston Celtics,True,20,New York Knicks,23,4,6,5,2,0.542,37.4
700,2008-08-13,3,Jayson Tatum,2,Boston Celtics,False,7,Dallas Mavericks,21,4,6,0,0,0.422,40.0
701,2006-07-23,5,Nikola Jokic,8,Denver Nuggets,False,17,Milwaukee Bucks,30,10,6,0,2,0.436,33.1
702,2010-10-04,9,Kawhi Leonard,13,LA Clippers,True,18,Minnesota Timberwolves,40,7,5,3,3,0.519,32.2
703,2017-02-25,3,Jayson Tatum,2,Boston Celtics,True,25,Portland Trail Blazers,30,8,3,5,3,0.559,35.3
704,2009-08-05,5,Nikola Jokic,8,Denver Nuggets,True,30,Washington Wizards,35,12,3,5,2,0.549,35.9
705,2009-10-30,7,Kyrie Irving,7,Dallas Mavericks,False,9,Detroit Pistons,26,7,3,2,1,0.402,39.0
706,2022-05-18,9,Kawhi Leonard,13,LA Clippers,False,17,Milwaukee Bucks,36,13,3,0,1,0.599,40.9
707,2018-04-12,5,Nikola Jokic,8,Denver Nuggets,True,23,Philadelphia 76ers,27,9,6,5,3,0.449,31.8
708,2010-07-17,8,Anthony Davis,7,Dallas Mavericks,True,2,Boston Celtics,11,10,9,2,1,0.446,37.6
709,2015-06-19,1,LeBron James,14,Los Angeles Lakers,True,4,Charlotte Hornets,26,14,7,1,2,0.55,34.2
710,2007-08-16,2,Stephen Curry,10,Golden State Warriors,False,28,Toronto Raptors,25,5,5,1,3,0.517,39.1
711,2008-06-09,7,Kyrie Irving,7,Dallas Mavericks,False,13,LA Clippers,23,14,9,0,2,0.417,36.8
712,2018-07-20,10,Russell Westbrook,8,Denver Nuggets,False,27,San Antonio Spurs,38,4,6,3,0,0.403,32.8
713,2021-06-21,4,Jaylen Brown,2,Boston Celtics,False,30,Washington Wizards,31,5,6,0,2,0.484,31.1
714,2016-09-04,4,Jaylen Brown,2,Boston Celtics,True,13,LA Clippers,21,4,8,5,2,0.477,36.4
715,2011-02-12,8,Anthony Davis,7,Dallas Mavericks,True,18,Minnesota Timberwolves,32,12,8,4,2,0.462,38.9
716,2016-03-11,8,Anthony Davis,7,Dallas Mavericks,True,15,Memphis Grizzlies,35,12,6,4,0,0.5,31.5
717,2021-05-19,5,Nikola Jokic,8,Denver Nuggets,False,16,Miami Heat,37,12,10,4,0,0.559,34.0
718,2013-03-03,8,Anthony Davis,7,Dallas Mavericks,False,4,Charlotte Hornets,20,11,4,4,0,0.508,40.2
719,2012-03-27,5,Nikola Jokic,8,Denver Nuggets,True,19,New Orleans Pelicans,36,8,8,0,3,0.411,31.2
720,2019-04-20,7,Kyrie Irving,7,Dallas Mavericks,False,2,Boston Celtics,12,11,8,4,0,0.407,35.3
721,2025-04-13,10,Russell Westbrook,8,Denver Nuggets,False,17,Milwaukee Bucks,38,4,8,3,2,0.448,39.9
722,2015-06-30,10,Russell Westbrook,8,Denver Nuggets,True,26,Sacramento Kings,37,4,7,5,1,0.468,36.5
723,2014-05-21,8,Anthony Davis,7,Dallas Mavericks,False,4,Charlotte Hornets,21,10,7,3,2,0.462,37.6
724,2021-09-07,1,LeBron James,14,Los Angeles Lakers,False,15,Memphis Grizzlies,21,7,9,0,0,0.524,34.2
725,2006-09-25,9,Kawhi Leonard,13,LA Clippers,True,6,Cleveland Cavaliers,36,5,8,2,1,0.438,36.6
726,2024-02-17,2,Stephen Curry,10,Golden State Warriors,False,13,LA Clippers,10,4,10,4,2,0.47,38.0
727,2008-12-17,5,Nikola Jokic,8,Denver Nuggets,False,24,Phoenix Suns,39,11,5,0,0,0.497,39.9
728,2023-09-29,6,Luka Doncic,14,Los Angeles Lakers,False,18,Minnesota Timberwolves,20,3,4,1,0,0.521,40.5
729,2023-04-22,9,Kawhi Leonard,13,LA Clippers,True,20,New York Knicks,17,12,9,0,1,0.406,39.5
730,2018-11-06,10,Russell Westbrook,8,Denver Nuggets,True,17,Milwaukee Bucks,34,13,5,3,3,0.597,39.7
731,2011-08-22,10,Russell Westbrook,8,Denver Nuggets,True,27,San Antonio Spurs,33,7,7,3,2,0.508,33.9
732,2025-03-25,4,Jaylen Brown,2,Boston Celtics,True,8,Denver Nuggets,10,7,6,3,3,0.553,37.0
733,2010-01-15,1,LeBron James,14,Los Angeles Lakers,True,18,Minnesota Timberwolves,37,9,10,4,2,0.402,32.8
734,2017-11-04,5,Nikola Jokic,8,Denver Nuggets,True,15,Memphis Grizzlies,12,15,5,0,0,0.525,38.8
735,2021-03-04,2,Stephen Curry,10,Golden State Warriors,False,19,New Orleans Pelicans,19,9,5,5,3,0.488,33.2
736,2022-01-02,1,LeBron James,14,Los Angeles Lakers,True,11,Houston Rockets,22,9,7,3,1,0.405,37.7
737,2010-02-27,2,Stephen Curry,10,Golden State Warriors,True,14,Los Angeles Lakers,36,14,9,3,0,0.56,30.7
738,2014-09-26,7,Kyrie Irving,7,Dallas Mavericks,True,4,Charlotte Hornets,11,11,7,4,3,0.52,32.2
739,2010-01-03,3,Jayson Tatum,2,Boston Celtics,False,14,Los Angeles Lakers,17,5,7,3,3,0.409,38.6
740,2011-09-02,1,LeBron James,14,Los Angeles Lakers,False,12,Indiana Pacers,12,7,6,3,1,0.538,34.0
741,2009-02-13,8,Anthony Davis,7,Dallas Mavericks,False,10,Golden State Warriors,24,14,10,3,3,0.559,36.5
742,2023-09-16,4,Jaylen Brown,2,Boston Celtics,False,3,Brooklyn Nets,18,6,4,5,2,0.493,33.1
743,2020-06-02,2,Stephen Curry,10,Golden State Warriors,False,2,Boston Celtics,11,3,10,4,0,0.485,30.5
744,2019-06-28,4,Jaylen Brown,2,Boston Celtics,True,6,Cleveland Cavaliers,36,10,5,1,1,0.493,35.3
745,2010-01-18,10,Russell Westbrook,8,Denver Nuggets,True,15,Memphis Grizzlies,13,15,10,2,3,0.515,31.8
746,2021-05-14,10,Russell Westbrook,8,Denver Nuggets,False,29,Utah Jazz,24,6,3,0,3,0.591,36.2
747,2008-09-09,8,Anthony Davis,7,Dallas Mavericks,False,24,Phoenix Suns,23,13,6,0,1,0.424,37.6
748,2016-02-07,8,Anthony Davis,7,Dallas Mavericks,False,12,Indiana Pacers,37,4,10,2,1,0.417,37.3
749,2024-03-12,9,Kawhi Leonard,13,LA Clippers,True,14,Los Angeles Lakers,22,5,4,0,1,0.588,34.0
750,2022-05-04,10,Russell Westbrook,8,Denver Nuggets,True,21,Oklahoma City Thunder,34,5,7,1,3,0.542,36.6
751,2016-10-17,5,Nikola Jokic,8,Denver Nuggets,True,17,Milwaukee Bucks,40,3,4,2,1,0.498,32.1
752,2021-10-18,3,Jayson Tatum,2,Boston Celtics,True,4,Charlotte Hornets,15,6,3,1,2,0.539,30.2
753,2016-04-09,3,Jayson Tatum,2,Boston Celtics,True,22,Orlando Magic,16,9,8,4,2,0.522,37.3
754,2024-12-16,6,Luka Doncic,14,Los Angeles Lakers,True,5,Chicago Bulls,34,11,7,5,1,0.52,35.3
755,2018-08-11,4,Jaylen Brown,2,Boston Celtics,False,28,Toronto Raptors,27,6,6,2,1,0.421,36.0
756,2009-10-10,1,LeBron James,14,Los Angeles Lakers,False,15,Memphis Grizzlies,34,15,5,0,2,0.455,34.5
757,2017-09-04,7,Kyrie Irving,7,Dallas Mavericks,True,3,Brooklyn Nets,32,7,10,1,3,0.566,36.6
758,2015-05-02,5,Nikola Jokic,8,Denver Nuggets,True,23,Philadelphia 76ers,36,9,7,1,1,0.555,35.6
759,2025-01-23,7,Kyrie Irving,7,Dallas Mavericks,False,3,Brooklyn Nets,30,14,9,5,1,0.528,37.3
760,2016-10-24,10,Russell Westbrook,8,Denver Nuggets,False,10,Golden State Warriors,27,15,8,2,2,0.553,40.6
761,2009-12-16,1,LeBron James,14,Los Angeles Lakers,False,29,Utah Jazz,15,14,8,5,1,0.599,30.9
762,2022-11-08,1,LeBron James,14,Los Angeles Lakers,False,27,San Antonio Spurs,29,7,5,4,1,0.508,39.5
763,2006-11-17,2,Stephen Curry,10,Golden State Warriors,True,27,San Antonio Spurs,38,3,4,3,0,0.5,40.6
764,2008-04-17,6,Luka Doncic,14,Los Angeles Lakers,False,24,Phoenix Suns,27,14,6,0,1,0.429,36.1
765,2010-06-29,8,Anthony Davis,7,Dallas Mavericks,True,27,San Antonio Spurs,13,7,9,4,2,0.57,30.9
766,2012-09-12,2,Stephen Curry,10,Golden State Warriors,True,4,Charlotte Hornets,30,15,5,4,2,0.49,33.1
767,2024-05-08,2,Stephen Curry,10,Golden State Warriors,True,9,Detroit Pistons,24,7,8,1,3,0.558,30.5
768,2020-09-11,3,Jayson Tatum,2,Boston Celtics,True,13,LA Clippers,11,3,9,3,3,0.505,38.5
769,2023-01-11,1,LeBron James,14,Los Angeles Lakers,False,25,Portland Trail Blazers,30,6,3,4,1,0.585,33.1
770,2024-04-15,1,LeBron James,14,Los Angeles Lakers,False,16,Miami Heat,15,15,7,3,2,0.484,35.9
771,2016-01-21,5,Nikola Jokic,8,Denver Nuggets,True,1,Atlanta Hawks,17,11,3,5,2,0.486,34.9
772,2016-08-31,7,Kyrie Irving,7,Dallas Mavericks,False,14,Los Angeles Lakers,36,3,5,5,3,0.485,35.5
773,2008-10-14,6,Luka Doncic,14,Los Angeles Lakers,False,7,Dallas Mavericks,28,10,5,2,3,0.552,34.0
774,2018-02-17,5,Nikola Jokic,8,Denver Nuggets,True,14,Los Angeles Lakers,27,10,3,4,3,0.446,39.1
775,2009-01-09,3,Jayson Tatum,2,Boston Celtics,False,27,San Antonio Spurs,21,4,3,3,1,0.47,32.7
776,2007-07-20,6,Luka Doncic,14,Los Angeles Lakers,True,28,Toronto Raptors,28,5,8,4,1,0.48,40.0
777,2007-11-27,8,Anthony Davis,7,Dallas Mavericks,True,16,Miami Heat,32,15,9,0,3,0.589,31.0
778,2014-09-17,5,Nikola Jokic,8,Denver Nuggets,False,28,Toronto Raptors,30,6,8,5,3,0.475,40.6
779,2017-04-23,6,Luka Doncic,14,Los Angeles Lakers,True,27,San Antonio Spurs,31,9,5,0,1,0.461,39.8
780,2014-12-31,9,Kawhi Leonard,13,LA Clippers,False,21,Oklahoma City Thunder,25,3,5,3,0,0.574,34.6
781,2012-01-05,3,Jayson Tatum,2,Boston Celtics,True,27,San Antonio Spurs,24,3,9,0,2,0.51,35.0
782,2021-11-04,10,Russell Westbrook,8,Denver Nuggets,True,17,Milwaukee Bucks,28,4,6,2,1,0.554,32.4
783,2024-02-06,4,Jaylen Brown,2,Boston Celtics,True,23,Philadelphia 76ers,39,5,4,0,2,0.421,35.4
784,2017-09-10,8,Anthony Davis,7,Dallas Mavericks,True,24,Phoenix Suns,11,3,10,2,0,0.555,31.3
785,2015-12-31,2,Stephen Curry,10,Golden State Warriors,False,20,New York Knicks,33,10,6,1,2,0.547,41.0
786,2021-09-01,2,Stephen Curry,10,Golden State Warriors,True,9,Detroit Pistons,31,5,4,0,2,0.56,30.2
787,2021-05-24,9,Kawhi Leonard,13,LA Clippers,False,4,Charlotte Hornets,28,7,6,2,3,0.546,32.5
788,2017-02-11,4,Jaylen Brown,2,Boston Celtics,False,9,Detroit Pistons,30,6,5,4,3,0.496,30.9
789,2017-03-01,4,Jaylen Brown,2,Boston Celtics,False,5,Chicago Bulls,40,5,9,4,1,0.469,37.9
790,2011-07-31,1,LeBron James,14,Los Angeles Lakers,True,1,Atlanta Hawks,22,9,8,5,3,0.493,37.6
791,2024-11-14,10,Russell Westbrook,8,Denver Nuggets,True,28,Toronto Raptors,15,8,5,2,3,0.569,36.7
792,2006-06-29,5,Nikola Jokic,8,Denver Nuggets,False,27,San Antonio Spurs,33,11,3,2,1,0.51,38.2
793,2013-12-07,10,Russell Westbrook,8,Denver Nuggets,True,30,Washington Wizards,12,12,5,3,1,0.518,39.2
794,2016-02-29,5,Nikola Jokic,8,Denver Nuggets,True,28,Toronto Raptors,17,11,5,0,0,0.464,36.7
795,2020-08-08,5,Nikola Jokic,8,Denver Nuggets,False,5,Chicago Bulls,37,3,7,3,3,0.456,30.6
796,2018-04-18,8,Anthony Davis,7,Dallas Mavericks,False,14,Los Angeles Lakers,40,14,6,4,2,0.444,36.0
797,2006-07-22,10,Russell Westbrook,8,Denver Nuggets,True,13,LA Clippers,10,5,4,0,3,0.455,34.9
798,2011-07-26,7,Kyrie Irving,7,Dallas Mavericks,True,17,Milwaukee Bucks,11,14,5,3,1,0.402,32.0
799,2013-10-26,1,LeBron James,14,Los Angeles Lakers,True,26,Sacramento Kings,25,13,6,0,0,0.427,39.3
game_id,game_date,player_id,player_full_name,player_team_id,player_team_name,home_team,opponent_team_id,opponent_team_name,points,rebounds,assists,steals,blocks,fg_percentage,minutes_played
1,2025-05-30,1,LeBron James,14,Los Angeles Lakers,True,9,Detroit Pistons,15,12,6,4,0,0.57,39.0
2,2025-03-07,8,Anthony Davis,7,Dallas Mavericks,False,11,Houston Rockets,11,7,9,3,3,0.533,39.8
3,2025-01-17,4,Jaylen Brown,2,Boston Celtics,True,15,Memphis Grizzlies,20,4,6,3,0,0.558,40.6
4,2025-03-05,4,Jaylen Brown,2,Boston Celtics,False,5,Chicago Bulls,16,8,9,0,3,0.554,40.7
5,2025-01-26,2,Stephen Curry,10,Golden State Warriors,False,18,Minnesota Timberwolves,10,12,3,3,1,0.425,33.0
6,2025-04-25,9,Kawhi Leonard,13,LA Clippers,True,15,Memphis Grizzlies,26,6,5,1,3,0.43,40.7
7,2025-03-29,10,Russell Westbrook,8,Denver Nuggets,True,19,New Orleans Pelicans,22,15,9,0,1,0.586,33.2
8,2024-11-17,6,Luka Doncic,14,Los Angeles Lakers,False,17,Milwaukee Bucks,36,8,9,1,1,0.558,34.3
9,2025-01-27,1,LeBron James,14,Los Angeles Lakers,True,4,Charlotte Hornets,39,8,3,5,1,0.43,34.4
10,2024-12-02,2,Stephen Curry,10,Golden State Warriors,True,3,Brooklyn Nets,39,9,7,1,2,0.586,32.9
11,2025-02-14,2,Stephen Curry,10,Golden State Warriors,True,22,Orlando Magic,31,12,10,3,2,0.448,36.9
12,2025-03-30,2,Stephen Curry,10,Golden State Warriors,False,18,Minnesota Timberwolves,25,4,4,5,2,0.484,35.7
13,2025-04-05,8,Anthony Davis,7,Dallas Mavericks,True,1,Atlanta Hawks,37,14,8,4,1,0.482,30.7
14,2025-02-20,1,LeBron James,14,Los Angeles Lakers,False,25,Portland Trail Blazers,15,6,8,4,1,0.426,32.8
15,2025-01-26,1,LeBron James,14,Los Angeles Lakers,False,7,Dallas Mavericks,18,7,6,5,3,0.569,35.5
16,2025-03-15,2,Stephen Curry,10,Golden State Warriors,False,16,Miami Heat,20,15,9,5,2,0.45,31.6
17,2025-03-27,8,Anthony Davis,7,Dallas Mavericks,True,5,Chicago Bulls,14,15,9,2,2,0.415,35.2
18,2025-02-06,10,Russell Westbrook,8,Denver Nuggets,True,9,Detroit Pistons,29,6,7,5,3,0.428,31.8
19,2025-03-14,2,Stephen Curry,10,Golden State Warriors,True,9,Detroit Pistons,38,10,4,3,3,0.581,38.1
20,2024-12-12,10,Russell Westbrook,8,Denver Nuggets,False,23,Philadelphia 76ers,12,11,7,4,2,0.42,31.1
21,2025-04-09,10,Russell Westbrook,8,Denver Nuggets,True,1,Atlanta Hawks,23,3,10,4,1,0.548,37.3
22,2025-06-11,7,Kyrie Irving,7,Dallas Mavericks,True,22,Orlando Magic,10,9,6,3,0,0.597,36.0
23,2024-11-13,7,Kyrie Irving,7,Dallas Mavericks,False,24,Phoenix Suns,29,13,4,0,0,0.423,38.7
24,2025-02-04,10,Russell Westbrook,8,Denver Nuggets,False,11,Houston Rockets,34,10,8,0,3,0.408,36.1
25,2025-04-07,3,Jayson Tatum,2,Boston Celtics,True,30,Washington Wizards,30,12,10,0,3,0.479,35.3
26,2025-02-04,8,Anthony Davis,7,Dallas Mavericks,True,14,Los Angeles Lakers,23,15,5,2,2,0.54,34.5
27,2025-04-25,1,LeBron James,14,Los Angeles Lakers,True,23,Philadelphia 76ers,29,5,5,0,1,0.56,39.9
28,2025-06-15,6,Luka Doncic,14,Los Angeles Lakers,True,21,Oklahoma City Thunder,39,14,6,1,3,0.533,38.1
29,2025-05-24,1,LeBron James,14,Los Angeles Lakers,False,19,New Orleans Pelicans,19,5,4,0,3,0.567,36.6
30,2024-12-18,7,Kyrie Irving,7,Dallas Mavericks,True,6,Cleveland Cavaliers,30,13,8,3,3,0.42,39.4
31,2025-04-02,10,Russell Westbrook,8,Denver Nuggets,False,9,Detroit Pistons,40,3,8,0,2,0.5,32.7
32,2024-12-09,2,Stephen Curry,10,Golden State Warriors,False,12,Indiana Pacers,39,13,4,2,3,0.524,34.4
33,2025-04-01,1,LeBron James,14,Los Angeles Lakers,False,23,Philadelphia 76ers,15,13,6,0,2,0.563,40.8
34,2025-04-29,1,LeBron James,14,Los Angeles Lakers,False,15,Memphis Grizzlies,37,13,8,2,3,0.417,36.2
35,2025-04-27,5,Nikola Jokic,8,Denver Nuggets,False,5,Chicago Bulls,22,13,3,2,1,0.477,37.5
36,2025-01-24,5,Nikola Jokic,8,Denver Nuggets,True,15,Memphis Grizzlies,19,7,10,1,2,0.48,38.5
37,2024-12-26,3,Jayson Tatum,2,Boston Celtics,True,5,Chicago Bulls,15,4,7,3,1,0.545,33.5
38,2025-06-12,1,LeBron James,14,Los Angeles Lakers,False,9,Detroit Pistons,24,10,6,1,1,0.571,39.3
39,2025-06-07,2,Stephen Curry,10,Golden State Warriors,True,14,Los Angeles Lakers,35,8,7,1,0,0.448,35.4
40,2024-12-03,10,Russell Westbrook,8,Denver Nuggets,True,9,Detroit Pistons,39,5,3,1,2,0.598,32.2
41,2025-01-30,1,LeBron James,14,Los Angeles Lakers,False,9,Detroit Pistons,30,5,5,0,3,0.589,35.1
42,2025-03-24,7,Kyrie Irving,7,Dallas Mavericks,True,9,Detroit Pistons,17,4,7,3,1,0.45,34.9
43,2025-02-14,9,Kawhi Leonard,13,LA Clippers,True,11,Houston Rockets,20,8,4,2,0,0.55,39.1
44,2025-03-05,10,Russell Westbrook,8,Denver Nuggets,False,25,Portland Trail Blazers,30,14,4,4,3,0.56,38.6
45,2024-11-22,7,Kyrie Irving,7,Dallas Mavericks,True,28,Toronto Raptors,11,4,9,4,2,0.401,30.1
46,2025-02-20,9,Kawhi Leonard,13,LA Clippers,True,2,Boston Celtics,21,10,7,5,1,0.451,33.1
47,2025-01-10,1,LeBron James,14,Los Angeles Lakers,False,18,Minnesota Timberwolves,29,10,7,4,2,0.442,40.2
48,2025-03-16,10,Russell Westbrook,8,Denver Nuggets,True,21,Oklahoma City Thunder,23,14,6,2,1,0.528,32.0
49,2024-12-18,6,Luka Doncic,14,Los Angeles Lakers,False,16,Miami Heat,21,15,3,1,3,0.437,37.6
50,2024-11-12,1,LeBron James,14,Los Angeles Lakers,True,27,San Antonio Spurs,14,10,10,1,0,0.424,30.7
51,2024-12-26,1,LeBron James,14,Los Angeles Lakers,False,25,Portland Trail Blazers,30,8,5,4,3,0.427,36.9
52,2024-12-10,5,Nikola Jokic,8,Denver Nuggets,True,25,Portland Trail Blazers,20,14,7,5,3,0.484,33.5
53,2025-01-07,6,Luka Doncic,14,Los Angeles Lakers,True,26,Sacramento Kings,28,8,6,5,2,0.5,40.2
54,2024-12-04,8,Anthony Davis,7,Dallas Mavericks,True,26,Sacramento Kings,35,8,7,3,1,0.469,37.0
55,2025-01-29,9,Kawhi Leonard,13,LA Clippers,True,17,Milwaukee Bucks,36,3,7,0,0,0.587,40.5
56,2024-11-13,6,Luka Doncic,14,Los Angeles Lakers,True,8,Denver Nuggets,26,12,4,0,2,0.478,32.6
57,2025-02-03,5,Nikola Jokic,8,Denver Nuggets,True,5,Chicago Bulls,29,8,10,5,3,0.434,38.0
58,2025-02-26,5,Nikola Jokic,8,Denver Nuggets,True,14,Los Angeles Lakers,38,15,9,3,0,0.472,40.9
59,2025-04-06,10,Russell Westbrook,8,Denver Nuggets,False,14,Los Angeles Lakers,10,13,7,2,2,0.444,33.5
60,2025-06-10,1,LeBron James,14,Los Angeles Lakers,True,12,Indiana Pacers,22,9,7,2,1,0.579,33.4
61,2025-03-13,2,Stephen Curry,10,Golden State Warriors,False,23,Philadelphia 76ers,16,3,7,2,1,0.418,34.0
62,2025-06-11,5,Nikola Jokic,8,Denver Nuggets,True,18,Minnesota Timberwolves,35,11,4,4,0,0.422,30.8
63,2025-05-07,3,Jayson Tatum,2,Boston Celtics,True,9,Detroit Pistons,32,7,10,2,1,0.558,33.3
64,2025-01-10,7,Kyrie Irving,7,Dallas Mavericks,False,27,San Antonio Spurs,24,8,5,5,2,0.555,39.9
65,2025-01-23,9,Kawhi Leonard,13,LA Clippers,True,20,New York Knicks,33,3,3,4,1,0.483,32.6
66,2025-02-28,2,Stephen Curry,10,Golden State Warriors,True,12,Indiana Pacers,17,3,10,4,3,0.406,35.9
67,2024-12-16,1,LeBron James,14,Los Angeles Lakers,True,7,Dallas Mavericks,29,9,4,5,0,0.545,36.8
68,2025-01-23,8,Anthony Davis,7,Dallas Mavericks,False,24,Phoenix Suns,11,6,4,2,0,0.581,39.2
69,2024-11-18,6,Luka Doncic,14,Los Angeles Lakers,True,4,Charlotte Hornets,29,3,10,4,2,0.59,39.6
70,2025-01-27,5,Nikola Jokic,8,Denver Nuggets,True,11,Houston Rockets,33,11,5,2,2,0.571,36.8
71,2025-02-01,9,Kawhi Leonard,13,LA Clippers,True,29,Utah Jazz,38,15,5,5,1,0.424,36.3
72,2024-12-24,2,Stephen Curry,10,Golden State Warriors,False,16,Miami Heat,35,8,5,5,1,0.42,34.9
73,2025-05-18,8,Anthony Davis,7,Dallas Mavericks,True,10,Golden State Warriors,34,8,8,2,2,0.484,37.7
74,2025-03-27,4,Jaylen Brown,2,Boston Celtics,False,21,Oklahoma City Thunder,22,5,8,1,3,0.554,35.9
75,2024-11-30,9,Kawhi Leonard,13,LA Clippers,True,19,New Orleans Pelicans,29,5,7,3,2,0.548,33.1
76,2025-05-24,4,Jaylen Brown,2,Boston Celtics,False,20,New York Knicks,14,9,7,2,3,0.591,31.5
77,2024-11-28,1,LeBron James,14,Los Angeles Lakers,False,3,Brooklyn Nets,37,4,5,1,2,0.487,34.0
78,2024-11-11,5,Nikola Jokic,8,Denver Nuggets,True,17,Milwaukee Bucks,10,13,7,4,3,0.432,40.9
79,2025-03-22,5,Nikola Jokic,8,Denver Nuggets,False,5,Chicago Bulls,30,5,4,5,0,0.501,31.7
80,2025-04-28,1,LeBron James,14,Los Angeles Lakers,False,10,Golden State Warriors,26,7,7,2,0,0.412,35.1
81,2025-04-26,5,Nikola Jokic,8,Denver Nuggets,True,20,New York Knicks,33,13,3,5,2,0.573,31.4
82,2024-12-27,5,Nikola Jokic,8,Denver Nuggets,True,25,Portland Trail Blazers,21,3,7,2,0,0.527,33.0
83,2025-03-10,3,Jayson Tatum,2,Boston Celtics,True,17,Milwaukee Bucks,19,3,6,3,1,0.423,31.2
84,2025-02-14,4,Jaylen Brown,2,Boston Celtics,True,29,Utah Jazz,34,11,9,5,1,0.47,38.1
85,2024-11-12,9,Kawhi Leonard,13,LA Clippers,True,14,Los Angeles Lakers,26,13,5,3,1,0.566,40.3
86,2025-04-23,5,Nikola Jokic,8,Denver Nuggets,True,15,Memphis Grizzlies,36,10,8,5,1,0.538,31.5
87,2025-06-10,6,Luka Doncic,14,Los Angeles Lakers,False,23,Philadelphia 76ers,32,7,8,1,2,0.45,40.1
88,2025-06-06,1,LeBron James,14,Los Angeles Lakers,True,18,Minnesota Timberwolves,16,14,7,5,1,0.58,35.0
89,2024-12-21,6,Luka Doncic,14,Los Angeles Lakers,True,29,Utah Jazz,39,8,8,1,3,0.506,40.6
90,2025-04-23,10,Russell Westbrook,8,Denver Nuggets,True,1,Atlanta Hawks,30,6,4,0,2,0.505,33.3
