game_id,game_date,player_id,player_full_name,player_team_id,player_team_name,home_team,opponent_team_id,opponent_team_name,points,rebounds,assists,steals,blocks,fg_percentage,minutes_played
670,2011-04-16,9,Kawhi Leonard,13,LA Clippers,True,30,Washington Wizards,24,5,9,5,3,0.562,33.1
671,2020-07-14,7,Kyrie Irving,7,Dallas Mavericks,True,25,Portland Trail Blazers,40,5,10,4,3,0.585,30.4
672,2022-01-04,9,Kawhi Leonard,13,LA Clippers,False,9,Detroit Pistons,40,9,6,3,0,0.597,38.6
673,2011-01-23,2,Stephen Curry,10,Golden State Warriors,False,11,Houston Rockets,39,15,5,4,2,0.563,33.8
674,2010-09-16,10,Russell Westbrook,8,Denver Nuggets,True,13,LA Clippers,11,11,6,5,3,0.475,30.2
675,2021-09-29,2,Stephen Curry,10,Golden State Warriors,False,18,Minnesota Timberwolves,13,9,5,3,0,0.426,34.4
676,2008-10-03,5,Nikola Jokic,8,Denver Nuggets,True,2,Boston Celtics,23,12,10,0,0,0.45,31.6
677,2015-04-04,4,Jaylen Brown,2,Boston Celtics,True,15,Memphis Grizzlies,38,15,8,1,0,0.563,34.2
678,2003-12-29,10,Russell Westbrook,8,Denver Nuggets,True,13,LA Clippers,30,9,3,0,3,0.53,39.0
679,2004-02-02,1,LeBron James,14,Los Angeles Lakers,False,30,Washington Wizards,13,7,10,1,3,0.502,38.0
680,2017-05-19,6,Luka Doncic,14,Los Angeles Lakers,False,11,Houston Rockets,26,5,5,4,0,0.515,34.9
681,2005-09-13,10,Russell Westbrook,8,Denver Nuggets,False,21,Oklahoma City Thunder,38,15,8,0,2,0.594,33.0
682,2006-09-28,4,Jaylen Brown,2,Boston Celtics,True,17,Milwaukee Bucks,21,9,6,4,0,0.422,40.6
683,2021-03-01,5,Nikola Jokic,8,Denver Nuggets,False,14,Los Angeles Lakers,38,8,6,5,3,0.476,39.0
684,2016-07-24,5,Nikola Jokic,8,Denver Nuggets,False,4,Charlotte Hornets,29,8,7,1,3,0.515,36.6
685,2018-05-20,1,LeBron James,14,Los Angeles Lakers,False,18,Minnesota Timberwolves,19,15,5,5,1,0.582,31.9
686,2002-12-11,8,Anthony Davis,7,Dallas Mavericks,False,24,Phoenix Suns,37,14,6,1,3,0.477,38.5
687,2014-08-10,9,Kawhi Leonard,13,LA Clippers,False,6,Cleveland Cavaliers,37,11,3,1,3,0.497,40.5
688,2001-07-03,8,Anthony Davis,7,Dallas Mavericks,True,25,Portland Trail Blazers,26,12,8,0,2,0.462,40.5
689,2007-10-12,1,LeBron James,14,Los Angeles Lakers,True,17,Milwaukee Bucks,23,10,7,1,0,0.547,35.4
690,2007-05-20,5,Nikola Jokic,8,Denver Nuggets,False,1,Atlanta Hawks,34,4,3,0,3,0.491,31.8
691,2016-12-24,5,Nikola Jokic,8,Denver Nuggets,True,15,Memphis Grizzlies,18,10,4,0,1,0.503,36.9
692,2002-04-13,1,LeBron James,14,Los Angeles Lakers,False,29,Utah Jazz,27,4,5,0,2,0.465,31.8
693,2021-04-22,2,Stephen Curry,10,Golden State Warriors,False,17,Milwaukee Bucks,17,14,6,1,3,0.562,35.8
694,2009-06-13,1,LeBron James,14,Los Angeles Lakers,True,7,Dallas Mavericks,15,12,7,1,3,0.554,39.1
695,2001-03-18,2,Stephen Curry,10,Golden State Warriors,False,17,Milwaukee Bucks,33,3,5,5,2,0.498,31.7
696,2019-02-02,10,Russell Westbrook,8,Denver Nuggets,False,16,Miami Heat,18,14,8,1,1,0.521,39.5
697,2021-06-29,6,Luka Doncic,14,Los Angeles Lakers,False,9,Detroit Pistons,33,8,9,4,1,0.415,34.9
698,2005-06-27,5,Nikola Jokic,8,Denver Nuggets,True,25,Portland Trail Blazers,29,5,3,5,2,0.528,31.9
699,2005-10-30,6,Luka Doncic,14,Los Angeles Lakers,True,19,New Orleans Pelicans,38,5,9,0,2,0.523,30.8
700,2024-06-08,3,Jason Tatum,2,Boston Celtics,False,15,Memphis Grizzlies,18,9,3,5,3,0.408,31.4
701,2021-05-04,10,Russell Westbrook,8,Denver Nuggets,True,15,Memphis Grizzlies,29,6,7,5,2,0.574,34.7
702,2018-01-12,5,Nikola Jokic,8,Denver Nuggets,True,23,Philadelphia 76ers,37,10,9,3,3,0.448,34.7
703,2004-11-26,6,Luka Doncic,14,Los Angeles Lakers,True,25,Portland Trail Blazers,35,11,7,5,0,0.469,32.6
704,2013-05-29,2,Stephen Curry,10,Golden State Warriors,True,1,Atlanta Hawks,34,12,8,1,0,0.539,35.0
705,2000-01-01,5,Nikola Jokic,8,Denver Nuggets,True,10,Golden State Warriors,35,12,4,2,0,0.428,40.1
706,2005-10-29,3,Jason Tatum,2,Boston Celtics,True,6,Cleveland Cavaliers,35,13,10,0,3,0.528,40.0
707,2015-02-23,3,Jason Tatum,2,Boston Celtics,False,12,Indiana Pacers,22,10,3,0,3,0.519,38.3
708,2012-03-13,2,Stephen Curry,10,Golden State Warriors,False,18,Minnesota Timberwolves,16,3,7,4,3,0.45,38.6
709,2024-11-22,2,Stephen Curry,10,Golden State Warriors,False,17,Milwaukee Bucks,38,13,7,5,0,0.431,34.6
710,2016-05-14,3,Jason Tatum,2,Boston Celtics,True,19,New Orleans Pelicans,15,5,6,0,0,0.534,37.7
711,2008-06-07,4,Jaylen Brown,2,Boston Celtics,True,19,New Orleans Pelicans,11,12,5,3,0,0.487,36.2
712,2005-11-08,3,Jason Tatum,2,Boston Celtics,False,28,Toronto Raptors,21,5,9,3,1,0.451,35.6
713,2012-04-25,10,Russell Westbrook,8,Denver Nuggets,True,3,Brooklyn Nets,31,8,9,5,3,0.472,34.0
714,2012-06-07,10,Russell Westbrook,8,Denver Nuggets,True,16,Miami Heat,15,6,9,4,3,0.431,39.1
715,2019-03-02,1,LeBron James,14,Los Angeles Lakers,False,20,New York Knicks,30,5,7,1,1,0.403,31.9
716,2015-08-31,8,Anthony Davis,7,Dallas Mavericks,True,18,Minnesota Timberwolves,20,5,5,0,3,0.452,33.0
717,2021-05-20,1,LeBron James,14,Los Angeles Lakers,False,2,Boston Celtics,36,4,6,5,2,0.479,31.7
718,2004-07-29,7,Kyrie Irving,7,Dallas Mavericks,False,8,Denver Nuggets,34,6,4,2,0,0.502,36.9
719,2020-04-17,6,Luka Doncic,14,Los Angeles Lakers,False,7,Dallas Mavericks,26,7,6,5,2,0.41,34.6
720,2006-01-05,2,Stephen Curry,10,Golden State Warriors,False,20,New York Knicks,25,4,3,2,0,0.514,38.2
721,2000-01-19,3,Jason Tatum,2,Boston Celtics,True,12,Indiana Pacers,27,3,3,5,2,0.474,34.4
722,2019-06-24,7,Kyrie Irving,7,Dallas Mavericks,False,1,Atlanta Hawks,33,10,3,1,2,0.435,31.8
723,2015-08-28,8,Anthony Davis,7,Dallas Mavericks,False,10,Golden State Warriors,27,5,5,2,1,0.407,38.0
724,2014-04-10,2,Stephen Curry,10,Golden State Warriors,False,1,Atlanta Hawks,32,6,4,3,0,0.504,37.2
725,2022-10-12,7,Kyrie Irving,7,Dallas Mavericks,True,11,Houston Rockets,11,10,5,1,3,0.568,33.0
726,2016-11-19,6,Luka Doncic,14,Los Angeles Lakers,False,24,Phoenix Suns,32,13,7,0,3,0.54,37.6
727,2018-09-30,1,LeBron James,14,Los Angeles Lakers,True,13,LA Clippers,32,4,7,3,3,0.548,33.5
728,2010-04-13,2,Stephen Curry,10,Golden State Warriors,False,4,Charlotte Hornets,16,3,5,0,2,0.417,32.6
729,2024-06-27,4,Jaylen Brown,2,Boston Celtics,True,18,Minnesota Timberwolves,36,9,5,2,3,0.526,33.5
730,2023-06-20,8,Anthony Davis,7,Dallas Mavericks,True,30,Washington Wizards,11,8,6,5,0,0.551,36.3
731,2009-11-20,5,Nikola Jokic,8,Denver Nuggets,True,9,Detroit Pistons,35,9,4,1,3,0.503,34.9
732,2010-05-05,9,Kawhi Leonard,13,LA Clippers,True,22,Orlando Magic,38,12,7,2,2,0.568,37.0
733,2008-12-14,6,Luka Doncic,14,Los Angeles Lakers,True,19,New Orleans Pelicans,28,5,7,1,2,0.506,31.7
734,2006-07-17,1,LeBron James,14,Los Angeles Lakers,True,21,Oklahoma City Thunder,34,11,6,1,3,0.572,39.7
735,2024-01-06,9,Kawhi Leonard,13,LA Clippers,True,8,Denver Nuggets,30,4,6,5,3,0.476,37.6
736,2013-10-25,6,Luka Doncic,14,Los Angeles Lakers,True,22,Orlando Magic,35,14,7,0,0,0.423,36.5
737,2002-11-23,3,Jason Tatum,2,Boston Celtics,False,20,New York Knicks,24,11,5,2,1,0.401,36.5
738,2010-07-29,7,Kyrie Irving,7,Dallas Mavericks,True,4,Charlotte Hornets,26,8,4,4,0,0.449,40.7
739,2014-08-09,3,Jason Tatum,2,Boston Celtics,True,29,Utah Jazz,21,12,8,1,2,0.444,31.2
740,2002-05-30,2,Stephen Curry,10,Golden State Warriors,False,18,Minnesota Timberwolves,13,10,8,2,2,0.479,37.6
741,2007-03-24,2,Stephen Curry,10,Golden State Warriors,True,17,Milwaukee Bucks,10,10,6,1,2,0.465,37.2
742,2023-12-12,6,Luka Doncic,14,Los Angeles Lakers,True,16,Miami Heat,31,6,6,1,0,0.435,30.6
743,2001-01-06,5,Nikola Jokic,8,Denver Nuggets,True,12,Indiana Pacers,36,12,9,1,2,0.424,31.7
744,2005-08-08,2,Stephen Curry,10,Golden State Warriors,True,22,Orlando Magic,22,15,6,1,0,0.505,33.6
745,2000-07-02,3,Jason Tatum,2,Boston Celtics,False,10,Golden State Warriors,21,4,4,4,0,0.413,30.7
746,2024-07-26,7,Kyrie Irving,7,Dallas Mavericks,True,15,Memphis Grizzlies,23,5,8,0,0,0.486,38.7
747,2010-05-30,7,Kyrie Irving,7,Dallas Mavericks,False,11,Houston Rockets,40,15,5,1,2,0.423,32.9
748,2019-01-27,7,Kyrie Irving,7,Dallas Mavericks,False,28,Toronto Raptors,14,6,5,4,3,0.448,31.8
749,2004-02-11,3,Jason Tatum,2,Boston Celtics,True,9,Detroit Pistons,28,3,9,1,3,0.424,33.5
750,2017-07-13,4,Jaylen Brown,2,Boston Celtics,True,15,Memphis Grizzlies,19,4,5,2,0,0.46,36.7
751,2003-03-25,3,Jason Tatum,2,Boston Celtics,True,26,Sacramento Kings,13,5,7,2,1,0.466,38.1
752,2019-02-08,5,Nikola Jokic,8,Denver Nuggets,False,21,Oklahoma City Thunder,30,6,9,2,3,0.427,39.8
753,2020-11-10,8,Anthony Davis,7,Dallas Mavericks,True,29,Utah Jazz,10,15,4,1,3,0.489,34.2
754,2016-03-14,2,Stephen Curry,10,Golden State Warriors,False,20,New York Knicks,28,4,10,3,3,0.502,34.6
755,2006-05-22,8,Anthony Davis,7,Dallas Mavericks,False,17,Milwaukee Bucks,37,15,10,0,2,0.589,34.1
756,2000-10-04,4,Jaylen Brown,2,Boston Celtics,True,23,Philadelphia 76ers,27,8,10,4,3,0.44,39.9
757,2012-07-18,10,Russell Westbrook,8,Denver Nuggets,True,9,Detroit Pistons,37,8,6,1,3,0.484,39.4
758,2002-06-11,9,Kawhi Leonard,13,LA Clippers,True,18,Minnesota Timberwolves,20,13,10,3,3,0.449,36.9
759,2003-05-11,9,Kawhi Leonard,13,LA Clippers,True,4,Charlotte Hornets,24,7,6,4,3,0.599,35.8
760,2000-12-31,8,Anthony Davis,7,Dallas Mavericks,False,9,Detroit Pistons,27,12,9,1,3,0.48,37.0
761,2017-08-30,10,Russell Westbrook,8,Denver Nuggets,False,18,Minnesota Timberwolves,27,11,8,3,3,0.525,32.5
762,2005-08-20,4,Jaylen Brown,2,Boston Celtics,False,16,Miami Heat,25,11,7,3,0,0.458,34.0
763,2011-06-15,5,Nikola Jokic,8,Denver Nuggets,True,23,Philadelphia 76ers,35,13,10,2,2,0.408,33.1
764,2005-10-15,6,Luka Doncic,14,Los Angeles Lakers,True,15,Memphis Grizzlies,32,5,9,4,0,0.423,31.5
765,2001-04-25,9,Kawhi Leonard,13,LA Clippers,True,26,Sacramento Kings,30,8,7,5,3,0.508,39.7
766,2015-03-24,8,Anthony Davis,7,Dallas Mavericks,True,18,Minnesota Timberwolves,25,6,10,2,2,0.527,39.5
767,2010-12-24,3,Jason Tatum,2,Boston Celtics,True,28,Toronto Raptors,24,6,4,4,3,0.548,39.9
768,2003-09-10,2,Stephen Curry,10,Golden State Warriors,True,19,New Orleans Pelicans,15,12,10,5,2,0.526,38.7
769,2005-03-21,4,Jaylen Brown,2,Boston Celtics,False,22,Orlando Magic,34,13,6,2,1,0.513,40.0
770,2009-11-14,3,Jason Tatum,2,Boston Celtics,False,26,Sacramento Kings,13,5,8,0,2,0.412,30.1
771,2003-12-21,4,Jaylen Brown,2,Boston Celtics,False,8,Denver Nuggets,33,10,9,5,0,0.425,40.8
772,2001-10-28,8,Anthony Davis,7,Dallas Mavericks,True,8,Denver Nuggets,21,8,5,3,3,0.567,37.4
773,2003-03-13,7,Kyrie Irving,7,Dallas Mavericks,True,2,Boston Celtics,14,3,8,5,0,0.401,31.4
774,2021-11-08,8,Anthony Davis,7,Dallas Mavericks,False,13,LA Clippers,35,8,7,3,2,0.579,33.2
775,2009-08-30,4,Jaylen Brown,2,Boston Celtics,True,16,Miami Heat,12,8,10,0,2,0.523,33.6
776,2002-11-12,3,Jason Tatum,2,Boston Celtics,False,6,Cleveland Cavaliers,17,12,8,0,2,0.453,38.1
777,2015-02-18,3,Jason Tatum,2,Boston Celtics,True,7,Dallas Mavericks,31,8,4,1,2,0.41,38.5
778,2014-10-25,1,LeBron James,14,Los Angeles Lakers,False,27,San Antonio Spurs,38,6,4,5,1,0.488,30.6
779,2014-04-05,10,Russell Westbrook,8,Denver Nuggets,False,12,Indiana Pacers,24,13,9,4,2,0.473,34.2
780,2013-08-28,7,Kyrie Irving,7,Dallas Mavericks,False,6,Cleveland Cavaliers,13,4,4,2,2,0.428,40.5
781,2002-07-27,10,Russell Westbrook,8,Denver Nuggets,True,25,Portland Trail Blazers,36,10,9,4,1,0.421,40.2
782,2012-06-15,10,Russell Westbrook,8,Denver Nuggets,True,10,Golden State Warriors,27,7,5,4,1,0.46,36.9
783,2014-01-17,7,Kyrie Irving,7,Dallas Mavericks,False,14,Los Angeles Lakers,14,15,7,5,1,0.449,37.4
784,2007-05-15,4,Jaylen Brown,2,Boston Celtics,True,7,Dallas Mavericks,33,5,10,5,0,0.443,33.3
785,2000-11-08,4,Jaylen Brown,2,Boston Celtics,True,12,Indiana Pacers,32,13,8,1,3,0.404,37.8
786,2011-05-22,4,Jaylen Brown,2,Boston Celtics,True,29,Utah Jazz,21,15,7,1,0,0.557,40.2
787,2022-10-17,6,Luka Doncic,14,Los Angeles Lakers,True,27,San Antonio Spurs,29,4,8,5,0,0.411,38.7
788,2020-04-30,7,Kyrie Irving,7,Dallas Mavericks,True,8,Denver Nuggets,37,11,9,1,3,0.472,38.3
789,2014-09-09,9,Kawhi Leonard,13,LA Clippers,False,5,Chicago Bulls,31,13,9,3,0,0.467,36.9
790,2006-05-09,5,Nikola Jokic,8,Denver Nuggets,True,9,Detroit Pistons,33,10,9,2,2,0.546,37.5
791,2003-01-27,4,Jaylen Brown,2,Boston Celtics,True,24,Phoenix Suns,11,3,7,5,1,0.557,30.9
792,2000-06-09,4,Jaylen Brown,2,Boston Celtics,True,10,Golden State Warriors,35,4,5,0,0,0.427,33.0
793,2002-06-01,6,Luka Doncic,14,Los Angeles Lakers,False,13,LA Clippers,30,6,5,2,1,0.505,40.9
794,2015-11-05,2,Stephen Curry,10,Golden State Warriors,False,25,Portland Trail Blazers,40,14,3,5,0,0.471,37.2
795,2003-09-12,4,Jaylen Brown,2,Boston Celtics,False,20,New York Knicks,10,14,5,1,2,0.451,36.1
796,2015-07-28,5,Nikola Jokic,8,Denver Nuggets,False,4,Charlotte Hornets,26,11,3,1,3,0.473,31.2
797,2014-03-22,9,Kawhi Leonard,13,LA Clippers,False,1,Atlanta Hawks,31,10,10,5,3,0.424,33.6
798,2001-10-18,3,Jason Tatum,2,Boston Celtics,False,16,Miami Heat,30,13,5,4,0,0.586,36.0
799,2007-11-12,9,Kawhi Leonard,13,LA Clippers,False,2,Boston Celtics,32,14,4,1,3,0.408,34.3
800,2021-12-09,6,Luka Doncic,14,Los Angeles Lakers,False,22,Orlando Magic,29,7,3,4,1,0.4,40.1
801,2007-12-31,8,Anthony Davis,7,Dallas Mavericks,False,19,New Orleans Pelicans,15,10,6,2,0,0.428,35.4
802,2007-06-24,7,Kyrie Irving,7,Dallas Mavericks,True,25,Portland Trail Blazers,39,9,4,0,0,0.548,34.4
803,2008-08-04,10,Russell Westbrook,8,Denver Nuggets,False,23,Philadelphia 76ers,34,15,6,3,3,0.487,32.5
804,2024-02-12,8,Anthony Davis,7,Dallas Mavericks,False,8,Denver Nuggets,32,6,5,4,2,0.562,32.9
805,2013-06-01,2,Stephen Curry,10,Golden State Warriors,True,2,Boston Celtics,31,10,4,0,0,0.589,35.1
806,2005-01-23,8,Anthony Davis,7,Dallas Mavericks,False,1,Atlanta Hawks,27,3,4,3,3,0.533,36.9
807,2009-03-11,1,LeBron James,14,Los Angeles Lakers,False,29,Utah Jazz,35,10,8,1,2,0.588,38.5
808,2004-03-01,7,Kyrie Irving,7,Dallas Mavericks,False,29,Utah Jazz,40,6,9,2,2,0.523,40.1
809,2009-12-02,9,Kawhi Leonard,13,LA Clippers,False,3,Brooklyn Nets,34,12,6,2,1,0.562,31.2
810,2004-01-19,4,Jaylen Brown,2,Boston Celtics,True,3,Brooklyn Nets,37,14,7,3,0,0.599,38.0
811,2017-04-21,10,Russell Westbrook,8,Denver Nuggets,False,6,Cleveland Cavaliers,24,7,10,2,3,0.475,35.0
812,2011-04-28,3,Jason Tatum,2,Boston Celtics,False,23,Philadelphia 76ers,14,13,4,0,3,0.47,31.1
813,2023-10-05,2,Stephen Curry,10,Golden State Warriors,False,4,Charlotte Hornets,23,10,9,0,3,0.59,38.0
814,2009-05-08,6,Luka Doncic,14,Los Angeles Lakers,False,5,Chicago Bulls,32,3,4,4,3,0.424,34.6
815,2021-11-03,6,Luka Doncic,14,Los Angeles Lakers,False,25,Portland Trail Blazers,11,8,8,3,3,0.452,38.9
816,2008-02-10,1,LeBron James,14,Los Angeles Lakers,False,23,Philadelphia 76ers,16,8,8,5,1,0.59,40.1
817,2016-06-10,5,Nikola Jokic,8,Denver Nuggets,False,15,Memphis Grizzlies,30,6,6,0,1,0.557,38.1
818,2010-06-25,4,Jaylen Brown,2,Boston Celtics,True,28,Toronto Raptors,16,10,10,5,1,0.403,35.8
819,2023-11-15,3,Jason Tatum,2,Boston Celtics,True,16,Miami Heat,36,14,6,0,1,0.587,40.0
820,2014-04-16,10,Russell Westbrook,8,Denver Nuggets,True,9,Detroit Pistons,40,13,9,5,3,0.528,32.1
821,2006-09-21,7,Kyrie Irving,7,Dallas Mavericks,False,19,New Orleans Pelicans,27,8,10,4,1,0.488,33.7
822,2021-07-16,1,LeBron James,14,Los Angeles Lakers,True,2,Boston Celtics,14,10,4,0,3,0.561,39.9
823,2013-02-21,5,Nikola Jokic,8,Denver Nuggets,True,6,Cleveland Cavaliers,28,4,6,5,3,0.549,31.7
824,2002-01-31,8,Anthony Davis,7,Dallas Mavericks,False,10,Golden State Warriors,24,7,9,2,3,0.432,36.4
825,2012-03-05,4,Jaylen Brown,2,Boston Celtics,True,6,Cleveland Cavaliers,15,4,5,1,1,0.467,36.6
826,2015-09-27,4,Jaylen Brown,2,Boston Celtics,True,5,Chicago Bulls,30,10,6,1,3,0.554,33.8
827,2007-06-29,7,Kyrie Irving,7,Dallas Mavericks,True,25,Portland Trail Blazers,28,14,5,5,0,0.587,38.7
828,2002-12-03,6,Luka Doncic,14,Los Angeles Lakers,True,19,New Orleans Pelicans,10,13,9,0,1,0.504,37.2
829,2019-12-16,1,LeBron James,14,Los Angeles Lakers,False,25,Portland Trail Blazers,26,4,7,4,3,0.425,40.7
830,2017-11-18,8,Anthony Davis,7,Dallas Mavericks,False,13,LA Clippers,31,12,9,0,3,0.591,37.4
831,2008-02-04,8,Anthony Davis,7,Dallas Mavericks,True,18,Minnesota Timberwolves,25,5,8,4,0,0.574,32.4
832,2019-11-19,4,Jaylen Brown,2,Boston Celtics,True,12,Indiana Pacers,22,5,4,4,0,0.457,33.6
833,2022-02-06,1,LeBron James,14,Los Angeles Lakers,False,13,LA Clippers,34,7,9,5,2,0.503,37.6
834,2005-04-07,3,Jason Tatum,2,Boston Celtics,True,9,Detroit Pistons,15,6,10,5,1,0.414,35.9
835,2012-07-08,1,LeBron James,14,Los Angeles Lakers,True,19,New Orleans Pelicans,16,4,6,1,1,0.41,39.5
836,2012-01-03,6,Luka Doncic,14,Los Angeles Lakers,False,19,New Orleans Pelicans,37,8,10,1,0,0.469,39.7
837,2015-02-05,8,Anthony Davis,7,Dallas Mavericks,False,15,Memphis Grizzlies,23,15,5,5,2,0.472,39.7
838,2019-11-15,3,Jason Tatum,2,Boston Celtics,False,3,Brooklyn Nets,17,5,9,5,2,0.436,34.9
839,2003-03-21,8,Anthony Davis,7,Dallas Mavericks,True,30,Washington Wizards,39,9,8,3,1,0.459,38.2
840,2014-11-07,3,Jason Tatum,2,Boston Celtics,True,20,New York Knicks,13,11,9,3,3,0.439,34.1
841,2015-09-06,7,Kyrie Irving,7,Dallas Mavericks,False,10,Golden State Warriors,14,6,8,5,1,0.469,38.1
842,2011-04-19,4,Jaylen Brown,2,Boston Celtics,True,15,Memphis Grizzlies,31,9,8,0,2,0.481,32.1
843,2019-05-10,7,Kyrie Irving,7,Dallas Mavericks,False,16,Miami Heat,36,3,6,5,2,0.419,31.9
844,2001-12-04,5,Nikola Jokic,8,Denver Nuggets,False,17,Milwaukee Bucks,27,3,3,4,1,0.449,31.2
845,2023-05-23,3,Jason Tatum,2,Boston Celtics,True,11,Houston Rockets,38,15,4,5,3,0.486,38.5
846,2004-06-27,10,Russell Westbrook,8,Denver Nuggets,False,18,Minnesota Timberwolves,17,14,8,4,0,0.465,36.8
847,2000-05-16,8,Anthony Davis,7,Dallas Mavericks,True,5,Chicago Bulls,26,13,10,3,1,0.402,35.0
848,2003-09-29,9,Kawhi Leonard,13,LA Clippers,False,26,Sacramento Kings,33,7,7,2,1,0.402,34.3
849,2006-08-21,5,Nikola Jokic,8,Denver Nuggets,True,11,Houston Rockets,20,10,4,5,1,0.58,30.1
850,2008-10-16,8,Anthony Davis,7,Dallas Mavericks,True,25,Portland Trail Blazers,32,4,10,3,1,0.577,32.2
851,2018-09-30,6,Luka Doncic,14,Los Angeles Lakers,False,30,Washington Wizards,40,11,10,3,2,0.464,39.1
852,2021-07-18,1,LeBron James,14,Los Angeles Lakers,True,21,Oklahoma City Thunder,28,4,4,3,0,0.468,32.1
853,2015-05-11,9,Kawhi Leonard,13,LA Clippers,True,20,New York Knicks,14,11,9,3,1,0.569,30.6
854,2015-09-23,4,Jaylen Brown,2,Boston Celtics,False,12,Indiana Pacers,12,14,10,5,2,0.599,40.7
855,2021-12-26,10,Russell Westbrook,8,Denver Nuggets,True,24,Phoenix Suns,35,10,9,3,2,0.506,38.4
856,2015-07-25,2,Stephen Curry,10,Golden State Warriors,True,19,New Orleans Pelicans,33,6,9,4,3,0.558,31.5
857,2016-09-14,4,Jaylen Brown,2,Boston Celtics,True,3,Brooklyn Nets,12,4,10,5,1,0.481,30.9
858,2006-11-28,10,Russell Westbrook,8,Denver Nuggets,True,13,LA Clippers,39,6,9,0,3,0.411,32.9
859,2013-02-15,10,Russell Westbrook,8,Denver Nuggets,False,3,Brooklyn Nets,12,8,7,5,2,0.46,37.0
860,2011-08-12,2,Stephen Curry,10,Golden State Warriors,False,7,Dallas Mavericks,12,8,7,1,1,0.5,34.2
861,2000-04-27,2,Stephen Curry,10,Golden State Warriors,False,17,Milwaukee Bucks,18,5,9,5,0,0.404,41.0
862,2000-02-07,6,Luka Doncic,14,Los Angeles Lakers,False,13,LA Clippers,28,10,10,0,1,0.42,39.2
863,2023-06-20,1,LeBron James,14,Los Angeles Lakers,False,8,Denver Nuggets,17,14,4,2,1,0.444,30.1
864,2019-09-13,5,Nikola Jokic,8,Denver Nuggets,False,26,Sacramento Kings,17,4,8,0,2,0.568,32.2
865,2012-07-01,6,Luka Doncic,14,Los Angeles Lakers,False,18,Minnesota Timberwolves,30,12,10,1,0,0.41,31.4
866,2000-07-21,9,Kawhi Leonard,13,LA Clippers,False,19,New Orleans Pelicans,38,12,4,1,3,0.435,39.5
867,2014-03-18,5,Nikola Jokic,8,Denver Nuggets,True,16,Miami Heat,28,9,4,2,0,0.592,34.8
868,2008-10-18,7,Kyrie Irving,7,Dallas Mavericks,True,13,LA Clippers,12,11,7,2,3,0.477,30.8
869,2016-02-17,7,Kyrie Irving,7,Dallas Mavericks,True,28,Toronto Raptors,40,12,7,0,2,0.553,39.3
870,2018-09-06,10,Russell Westbrook,8,Denver Nuggets,False,10,Golden State Warriors,14,5,5,3,1,0.486,33.7
871,2011-12-18,3,Jason Tatum,2,Boston Celtics,True,1,Atlanta Hawks,32,3,4,1,3,0.576,30.2
872,2022-12-08,4,Jaylen Brown,2,Boston Celtics,False,5,Chicago Bulls,28,8,3,3,3,0.506,36.6
873,2012-04-29,8,Anthony Davis,7,Dallas Mavericks,False,17,Milwaukee Bucks,21,6,10,5,0,0.561,35.0
874,2019-09-30,7,Kyrie Irving,7,Dallas Mavericks,True,27,San Antonio Spurs,17,15,9,2,0,0.542,30.4
875,2015-10-24,10,Russell Westbrook,8,Denver Nuggets,True,21,Oklahoma City Thunder,40,10,6,1,1,0.546,35.7
876,2001-05-13,6,Luka Doncic,14,Los Angeles Lakers,False,3,Brooklyn Nets,28,5,5,1,3,0.459,33.1
877,2005-01-22,1,LeBron James,14,Los Angeles Lakers,False,20,New York Knicks,21,10,7,5,1,0.471,36.0
878,2021-04-04,10,Russell Westbrook,8,Denver Nuggets,True,16,Miami Heat,37,10,9,2,0,0.476,40.8
879,2020-08-30,5,Nikola Jokic,8,Denver Nuggets,False,1,Atlanta Hawks,40,14,3,1,2,0.481,33.8
880,2021-10-06,3,Jason Tatum,2,Boston Celtics,False,15,Memphis Grizzlies,27,10,6,4,3,0.57,39.5
881,2002-01-06,1,LeBron James,14,Los Angeles Lakers,True,28,Toronto Raptors,16,14,9,1,0,0.509,33.8
882,2004-01-15,1,LeBron James,14,Los Angeles Lakers,True,19,New Orleans Pelicans,24,4,7,5,2,0.418,34.8
883,2002-08-04,2,Stephen Curry,10,Golden State Warriors,False,12,Indiana Pacers,13,13,3,5,1,0.478,31.1
884,2008-10-09,7,Kyrie Irving,7,Dallas Mavericks,True,28,Toronto Raptors,26,9,6,3,1,0.498,37.2
885,2019-04-10,6,Luka Doncic,14,Los Angeles Lakers,True,28,Toronto Raptors,11,10,4,3,3,0.439,39.2
886,2015-04-27,9,Kawhi Leonard,13,LA Clippers,True,11,Houston Rockets,18,8,5,1,1,0.416,33.1
887,2022-08-20,1,LeBron James,14,Los Angeles Lakers,True,3,Brooklyn Nets,34,13,7,2,3,0.426,39.8
888,2020-08-24,4,Jaylen Brown,2,Boston Celtics,False,20,New York Knicks,14,7,10,3,1,0.423,33.6
889,2011-01-05,9,Kawhi Leonard,13,LA Clippers,True,27,San Antonio Spurs,12,9,10,5,2,0.407,38.0
890,2001-11-21,10,Russell Westbrook,8,Denver Nuggets,False,11,Houston Rockets,34,7,5,2,0,0.426,37.4
891,2023-08-20,8,Anthony Davis,7,Dallas Mavericks,True,16,Miami Heat,21,13,10,1,0,0.474,32.8
892,2011-02-12,9,Kawhi Leonard,13,LA Clippers,True,27,San Antonio Spurs,27,12,5,3,2,0.417,37.2
893,2006-05-09,10,Russell Westbrook,8,Denver Nuggets,False,15,Memphis Grizzlies,20,11,5,5,2,0.45,36.0
